SPECIES,ECO_NAME,latitude,longitude,GARDEN_CODE,INSTITUTION,INFRASPECIFIC_COLLECTIONS_ASSIGNED,FINEST_TAXON_RESOLUTION,ROUNDED_G_RANK,ROUNDED_N_RANK,COSEWIC_DESC,total_accessions_sp,garden_accessions_sp,genebank_accessions_sp,PRIMARY_ASSOCIATED_CROP_COMMON_NAME,UNABLE_TO_ASSIGN_GEO_DISTR,CWR,WUS,NATIVE,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2,SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3,SECONDARY_CROP_OR_WUS_USE_1,TIER,GENEPOOL,CATEGORY,total_CWRs_in_ecoregion,endemic_CWRs_in_ecoregion,total_WUS_in_ecoregion,endemic_WUS_in_ecoregion,total_accessions_w_finest_taxon_res,garden_accessions_w_finest_taxon_res,genebank_accessions_w_finest_taxon_res,scientificName
Pinus banksiana,Boreal Shield,46.7,-82.1,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.2,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.2,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.2,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.2,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.2,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.2,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.2,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.1,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.1,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.1,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.1,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.66667,-77.33334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.2,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.66667,-77.33334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45,-77.5,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.66667,-77.33334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.66667,-77.33334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.66667,-77.33334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.2,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.66667,-77.33334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.66667,-77.33334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,51,-90,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,51,-92.5,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.66667,-77.33334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,49.85,-93.36667,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,49.78333,-94.5,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,49.55,-85.83334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.91667,-77.06667,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.2,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.2,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.1,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.1,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.1,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.66667,-77.33334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.2,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.2,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.2,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.2,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.66667,-77.33334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.66667,-77.33334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.1,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.1,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.38334,-74.85,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,48.41667,-72.5,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,49.16667,-72,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.25,-70.83334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.75,-75.91666,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46,-77.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46,-77.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.66667,-77.33334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.66667,-77.33334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.1,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,50.75,-74.86667,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,49.73333,-70.45,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.66667,-77.33334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.66667,-77.33334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.66667,-77.33334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.66667,-77.33334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.66667,-77.33334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.2,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.2,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,49.41667,-67.33334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.9,-76.03333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.66667,-77.33334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,48.91667,-77.66666,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.88334,-76.96667,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,50.16667,-68.58334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.26667,-76.21667,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,48.66667,-81,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.66667,-82.78333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,49.86666,-86.4,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,48.56898,-80.86682,1,BG,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.66667,-77.33334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,45.93333,-76.08334,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.51016,-72.42969,2,BG,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.7,-82.1,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,47.65,-81.38333,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.16667,-77.8,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.16667,-77.8,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
Pinus banksiana,Boreal Shield,46.16667,-77.8,PGRC,G,,Y,G5,N5,,1051,51,1000,Pine,NA,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,0,230,0,1005,14,991,Pinus banksiana Lamb.
